Column1,asin,ISBN10,title,author,genre,subgenre,currency,final_price,initial_price,domain,format_1_type,format_1_price,format_2_type,format_2_price,format_3_type,format_3_price,rating,reviews_count,overall_best_seller_rank,seller_id,seller_name,timestamp
301,0553537865,0553537865,Grumpy Monkey,Suzanne Lang,Children's Books,Growing Up & Facts of Life,USD,6.97,17.99,www.amazon.com,Kindle ,10.99,Board book ,8.32,,NA,4.8,19016,132,ATVPDKIKX0DER,Amazon,12/21/2021
302,1913484009,1913484009,Guinness World Records 2021,Guinness World Records,Humor & Entertainment,Trivia & Fun Facts,USD,32.5,NA,www.amazon.com,,NA,,NA,,NA,4.8,16119,14329,A10DUGJTEGDXWY,Fanci Innovations LLCFanci Innovations LLCVMG Books & Media,12/21/2021
303,0545852501,1338598597,Guts,Raina Telgemeier,Children's Books,Growing Up & Facts of Life,USD,5.9,12.99,www.amazon.com,Kindle & comiXology ,7.99,Hardcover ,15.29,,NA,4.8,11788,755,ATVPDKIKX0DER,ZBK Books,12/21/2021
304,0525553363,0525553363,Hair Love,Vashti Harrison,Children's Books,Growing Up & Facts of Life,USD,8.98,17.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Paperback ,13.28,4.9,15358,581,ATVPDKIKX0DER,The BAP Goods,12/21/2021
305,1478913649,1478913649,Hamilton,Lin-Manuel MirandaJeremy McCarter,Arts & Photography,Performing Arts,USD,14.98,35,www.amazon.com,Kindle ,21.99,Audiobook ,0,Hardcover ,23.69,4.9,11826,600463,A1SX40K23M8TFS,8 trax media8 trax mediaPrime Goods Outlet,12/21/2021
306,1408709236,1408709236,Hamilton The Revolution,by Lin-Manuel Miranda; Jeremy McCarter (Author),Arts & Photography,Music,USD,45.98,NA,www.amazon.com,Kindle ,21.99,Audiobook ,0,Audio CD ,14.98,4.9,11826,141359,ATVPDKIKX0DER,American Made Books,12/21/2021
307,0525657606,0525657606,Hamnet,Maggie O'Farrell,Literature & Fiction,Fiction,USD,14.29,26.95,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,13.64,4.5,25957,4418,ATVPDKIKX0DER,sagir13,12/21/2021
308,0394800761,0394800761,Happy Birthday To You,Dr. Seuss,Children's Books,Fiction,USD,11.19,16.99,www.amazon.com,Kindle ,9.99,Paperback ,13.18,Board book ,8.99,4.8,10057,2467,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
309,1419741942,1419741942,Hard Luck,Jeff Kinney,Children's Books,Humor,USD,10,14.99,www.amazon.com,Kindle & comiXology ,1.99,Audiobook ,0,Paperback ,11.35,4.8,10094,1629,ATVPDKIKX0DER,Goodwill of Colorado,12/21/2021
310,0062899147,0062899147,Harperluxe The Subtle Art Of Not Giving A F Ck,Mark Manson,Self-Help,Happiness,USD,20.71,28.99,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,11.5,4.6,58209,6804,ATVPDKIKX0DER,worldofbooksinc,12/21/2021
311,0439064864,9780439064866,Harry Potter And The Chamber Of Secrets,J.K. Rowling,Children's Books,Growing Up & Facts of Life,USD,11.94,26.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,6.98,4.8,33308,1896,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
312,B017V4IPPO,,Harry Potter And The Chamber Of Secrets ,"J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",Teen & Young Adult,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,11.94,Paperback ,6.98,4.8,33308,23,,Amazon,12/21/2021
313,1338099132,1338099132,Harry Potter And The Cursed Child Parts 1 2 Special Rehearsal Edition Script,J.K. RowlingJack ThorneJohn Tiffany,Children's Books,Science Fiction & Fantasy,USD,9.98,29.99,www.amazon.com,Kindle ,0,Paperback ,7.98,Single Issue Magazine ,NA,4.2,35661,47460,A3L6A4CJUT84LR,BestselloneBestselloneVMG Books & Media,12/21/2021
314,133821666X,133821666X,Harry Potter And The Cursed Child Parts One And Two,J. K. RowlingJack ThorneJohn Tiffany,Children's Books,"Arts, Music & Photography",USD,7.98,12.99,www.amazon.com,Kindle ,0,Hardcover ,23.99,Single Issue Magazine ,NA,4.2,35661,690,ATVPDKIKX0DER,HarryBat,12/21/2021
315,0545139708,0545139708,Harry Potter And The Deathly Hallows,J. K. Rowling,Children's Books,Growing Up & Facts of Life,USD,9.98,14.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,17.49,4.9,30040,1607,ATVPDKIKX0DER,Bay State Book Company,12/21/2021
316,B017WJ5PR4,,Harry Potter And The Deathly Hallows ,"J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",Teen & Young Adult,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,17.49,Paperback ,9.98,4.9,30039,34,,Amazon,12/21/2021
317,0439139597,0439139597,Harry Potter And The Goblet Of Fire,J.K. Rowling,Children's Books,Growing Up & Facts of Life,USD,14.36,29.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,6.92,4.9,31267,2865,ATVPDKIKX0DER,California Book Bag,12/21/2021
318,B017V4NQGM,,Harry Potter And The Goblet Of Fire ,"J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",Teen & Young Adult,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,14.36,Paperback ,23.2,4.9,31267,28,,Amazon,12/21/2021
319,0307283658,0307283658,Harry Potter And The Half Blood Prince,J.K. Rowling,Children's Books,Growing Up & Facts of Life,USD,51.03,75,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,14.74,4.9,27632,183585,ATVPDKIKX0DER,Novatechs,12/21/2021
320,B017V4NOEG,,Harry Potter And The Half Blood Prince ,"J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",Teen & Young Adult,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,14.74,Paperback ,8.71,4.9,27632,36,,Amazon,12/21/2021
321,0439358078,0439358078,Harry Potter And The Order Of The Phoenix,J. K. Rowling,Children's Books,Growing Up & Facts of Life,USD,6.98,12.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,13.69,4.9,31310,1491,ATVPDKIKX0DER,ThriftBooks-Chicago,12/21/2021
322,B017V4NLJ4,,Harry Potter And The Order Of The Phoenix ,"J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",Teen & Young Adult,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,13.69,Paperback ,6.98,4.9,31310,29,,Amazon,12/21/2021
323,0439136350,0439136350,Harry Potter And The Prisoner Of Azkaban,J.K. Rowling,Children's Books,Growing Up & Facts of Life,USD,13.97,26.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,8.78,4.9,33749,2525,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
324,B017V4NTFA,,Harry Potter And The Prisoner Of Azkaban ,"J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",Teen & Young Adult,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,13.97,Paperback ,8.16,4.9,33749,27,,Amazon,12/21/2021
325,0545790352,0545790352,Harry Potter And The Sorcerer S Stone,J.K. Rowling,Children's Books,Growing Up & Facts of Life,USD,23.88,39.99,www.amazon.com,Kindle ,0,Paperback ,29.1,,NA,4.9,19242,238,ATVPDKIKX0DER,Goodwill Michiana,12/21/2021
326,0545044251,0545044251,Harry Potter Hardcover Boxed Set,J. K. Rowling,Children's Books,Growing Up & Facts of Life,USD,132.99,205.93,www.amazon.com,Kindle ,62.99,Paperback ,39.99,Audio CD ,360.34,4.9,58716,1058,ATVPDKIKX0DER,New England Proprietors,12/21/2021
327,0545162076,0545162076,Harry Potter Paperback Box Set,J. K. Rowling,Children's Books,Growing Up & Facts of Life,USD,39.99,86.93,www.amazon.com,Kindle ,62.99,Hardcover ,130.2,Audio CD ,360.34,4.9,58716,98,ATVPDKIKX0DER,Amazon,12/21/2021
328,0689840926,0689840926,Hatchet,Gary Paulsen,Teen & Young Adult,Fiction,USD,11.59,18.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,6.1,4.7,16012,14337,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
329,B08GLWCZTY,,Heart Bones,Colleen Hoover,Romance,Contemporary,USD,14.99,NA,www.amazon.com,Kindle ,5.99,Audiobook ,0,Audio CD ,16.06,4.6,13681,1494,ATVPDKIKX0DER,Amazon,12/21/2021
330,0849946158,9780849946158,Heaven Is For Real,Todd BurpoLynn Vincent,Self-Help,Relationships,USD,9.58,17.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,29.99,4.7,16897,11197,ATVPDKIKX0DER,HarryBat,12/21/2021
331,1619630656,9781619630659,Heir Of Fire,Sarah J. Maas,Teen & Young Adult,Fiction,USD,14.79,19.99,www.amazon.com,Kindle ,7.1,Audiobook ,0,Paperback ,10.49,4.8,13617,22610,ATVPDKIKX0DER,Amazon,12/21/2021
332,0997426586,0997426586,Her,Pierre Alex Jeanty,Literature & Fiction,Poetry,USD,14.59,26.99,www.amazon.com,Kindle ,8.99,,NA,,NA,4.7,21038,5980,A37W04994SDXP9,My Corner BookstoreMy Corner BookstoreRich Media Direct,12/21/2021
333,B014WXBTEQ,,Her Final Breath,"Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more","Mystery, Thriller & Suspense",Mystery,USD,9.99,NA,www.amazon.com,Kindle ,0,Library Binding ,9.93,Paperback ,11.99,4.6,11094,7505,,Amazon,12/21/2021
334,B07YKTVD4W,,Her Final Words,Brianna Labuskes,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Paperback ,11.95,Audio CD ,14.99,4.3,15698,1138,,Amazon,12/21/2021
335,1542028752,1542028752,Her Perfect Family,Teresa Driscoll,Literature & Fiction,World Literature,USD,11.95,15.95,www.amazon.com,Kindle ,0,Audiobook ,0,Audio CD ,14.99,4.2,15051,62746,ATVPDKIKX0DER,SC Goodwill,12/21/2021
336,038554376X,038554376X,Hidden Valley Road,Robert Kolker,Biographies & Memoirs,Professionals & Academics,USD,15.59,29.95,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,14.85,4.5,12424,15402,ATVPDKIKX0DER,MjTreasuresCT,12/21/2021
337,125020710X,125020710X,Hideaway,Nora Roberts,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,14.53,28.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,13.9,4.6,12624,31050,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
338,0593135938,0593135938,High Achiever,Tiffany Jenkins,Self-Help,Relationships,USD,12.18,15.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,,NA,4.7,15251,5605,ATVPDKIKX0DER,2nd Life Aloha,12/21/2021
339,0062300547,9780062300546,Hillbilly Elegy,J. D. Vance,Biographies & Memoirs,Historical,USD,12.35,27.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,7.85,4.5,27096,20645,ATVPDKIKX0DER,Books and Books Etc.,12/21/2021
340,0063045982,0063045982,Hillbilly Elegy Movie Tie In,J. D. Vance,Biographies & Memoirs,Historical,USD,9.47,17.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Hardcover ,12.35,4.5,27096,154393,A2KFQ672Z6FN1W,DTXMARKETSDTXMARKETSGREENWORLD BOOKS,12/21/2021
341,0241399750,0241399750,Hinch Yourself Happy,Mrs Hinch,"Crafts, Hobbies & Home",Home Improvement & Design,USD,17.83,NA,www.amazon.com,Kindle ,9.99,Audiobook ,0,,NA,4.7,17523,268591,ATVPDKIKX0DER,Fast Same Day Products,12/21/2021
342,0307957837,0307957837,His Dark Materials,Philip Pullman,"Crafts, Hobbies & Home",Crafts & Hobbies,USD,21.99,38,www.amazon.com,Kindle ,19.99,Paperback ,15.62,Mass Market Paperback ,18.5,4.7,11534,11906,ATVPDKIKX0DER,worldofbooksinc,12/21/2021
343,0440419514,0440238609,His Dark Materials 3 Book Paperback Boxed Set,Philip Pullman,Teen & Young Adult,Fiction,USD,15.62,26.97,www.amazon.com,Kindle ,19.99,Hardcover ,21.99,Mass Market Paperback ,18.5,4.7,11534,1932,ATVPDKIKX0DER,Momma's Media,12/21/2021
344,0440414806,0440414806,Holes,Louis Sachar,Children's Books,Growing Up & Facts of Life,USD,4.67,8.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,18.99,4.8,15096,464,ATVPDKIKX0DER,Amazon,12/21/2021
345,1449486800,1449486800,Home Body,Rupi Kaur,Literature & Fiction,Poetry,USD,7.48,16.99,www.amazon.com,Kindle ,7.11,Audiobook ,0,Hardcover ,17.49,4.8,12921,426,ATVPDKIKX0DER,Amazon,12/21/2021
346,1101947136,1101947136,Homegoing,Yaa Gyasi,Literature & Fiction,United States,USD,18.49,30,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,13.53,4.6,12636,33996,ATVPDKIKX0DER,EnlightenQuest,12/21/2021
347,0062464310,0062464310,Homo Deus,Yuval Noah Harari,History,World,USD,33.49,37.5,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,18.38,4.6,12984,19075,ATVPDKIKX0DER,Momma's Media,12/21/2021
348,B084RSGF3B,,Honeysuckle Season,"Mary Ellen Taylor (Author), Megan Tusing (Narrator), Brilliance Audio (Publisher) & 0 more",Literature & Fiction,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Library Binding ,37.95,Paperback ,7.19,4.4,19071,37970,,Amazon,12/21/2021
349,147674355X,147674355X,Hopeless,Colleen Hoover,Literature & Fiction,Erotica,USD,14.99,16.99,www.amazon.com,Kindle ,5.99,Audiobook ,0,Library Binding ,31.99,4.6,14417,5642,ATVPDKIKX0DER,Amazon,12/21/2021
350,1250217318,1250217318,House In The Cerulean Sea,TJ Klune,LGBTQ+ Books,Fiction,USD,14.68,18.99,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,14.89,4.7,16912,718,ATVPDKIKX0DER,Amazon,12/21/2021
351,1635577020,1635577020,House Of Earth And Blood,Sarah J. Maas,Literature & Fiction,Action & Adventure,USD,12.65,18,www.amazon.com,Kindle ,4.99,Audiobook ,0,Hardcover ,NA,4.7,18287,1844,ATVPDKIKX0DER,Amazon,12/21/2021
352,1250066115,1250066115,How Not To Die,Michael Greger M.D. FACLMGene Stone,"Crafts, Hobbies & Home",Home Improvement & Design,USD,17.01,32.5,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,16.1,4.7,18231,1336,ATVPDKIKX0DER,kichoyproductions,12/21/2021
353,0394800796,0394800796,How The Grinch Stole Christmas,Dr. Seuss,Literature & Fiction,Poetry,USD,9.9,16.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,8.49,4.9,13404,151,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
354,0385753845,0385753845,How To Babysit A Grandma,Jean ReaganLee Wildish,Children's Books,Growing Up & Facts of Life,USD,9.36,17.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Board book ,8.67,4.8,11647,2359,ATVPDKIKX0DER,Vivé Liber Books LLC,12/21/2021
355,0593396804,0593396804,How To Be An Antiracist,Ibram X. Kendi,History,Americas,USD,14.99,29,www.amazon.com,Kindle ,13.99,Audiobook ,0,Hardcover ,15.16,4.7,23778,18278,ATVPDKIKX0DER,Amazon,12/21/2021
356,149266247X,149266247X,How To Catch A Mermaid,Adam WallaceAndy Elkerton,Children's Books,Fiction,USD,5.03,10.99,www.amazon.com,Kindle ,5.69,Audiobook ,0,Audio CD ,NA,4.8,23871,38,ATVPDKIKX0DER,Amazon,12/21/2021
357,1492669733,1492669733,How To Catch A Unicorn,Adam WallaceAndy Elkerton,Children's Books,Animals,USD,5.49,10.99,www.amazon.com,Kindle ,5.22,Audiobook ,0,Paperback ,10.92,4.8,27293,66,ATVPDKIKX0DER,Amazon,12/21/2021
358,1535585951,9781535585958,How To Day Trade For A Living,Andrew Aziz,Business & Money,Finance,USD,15.99,NA,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,23.99,4.6,11205,2210,ATVPDKIKX0DER,kichoyproductions,12/21/2021
359,1842297406,1842297406,How To Draw 101 Animals,Dan Green,Children's Books,"Arts, Music & Photography",USD,3.29,4.99,www.amazon.com,Spiral-bound ,15.99,,NA,,NA,4.7,18519,25,ATVPDKIKX0DER,Amazon,12/21/2021
360,0615991424,0615991424,How To Draw Cool Stuff,Catherine V Holmes,Arts & Photography,Graphic Design,USD,13.99,NA,www.amazon.com,Kindle ,0,Hardcover ,21.99,,NA,4.7,13860,13,ATVPDKIKX0DER,goodwill_industries_of_san_diego,12/21/2021
361,0671035975,0671035975,How To Stop Worrying And Start Living,Dale Carnegie,Self-Help,Relationships,USD,9.99,16.99,www.amazon.com,Kindle ,8.99,Audiobook ,0,Hardcover ,5.68,4.6,13220,4614,ATVPDKIKX0DER,illventure,12/21/2021
362,1439167346,1439167346,How To Win Friends And Influence People,Dale Carnegie,Self-Help,Relationships,USD,18.39,28,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,10.99,4.7,52216,4905,ATVPDKIKX0DER,gatecitybooks,12/21/2021
363,B0006IU7JK,,How To Win Friends Influence People,"Dale Carnegie (Author), Andrew MacMillan (Narrator), Simon & Schuster Audio (Publisher) & 0 more",Self-Help,Relationships,USD,9.99,NA,www.amazon.com,Kindle ,0.99,Hardcover ,18.29,Paperback ,10.99,4.7,52216,35,,Amazon,12/21/2021
364,1641522631,1641522631,Human Body Activity Book For Kids,"by Ph.D., Katie Stokes, M.Ed., (Author)",Children's Books,Growing Up & Facts of Life,USD,5.39,8.99,www.amazon.com,Spiral-bound ,NA,,NA,,NA,4.7,18213,487,ATVPDKIKX0DER,Amazon,12/21/2021
365,1250114292,1250114292,Humans,Brandon Stanton,Arts & Photography,Photography & Video,USD,17.5,35,www.amazon.com,Kindle ,0,,NA,,NA,4.9,16338,1750,ATVPDKIKX0DER,worldofbooksinc,12/21/2021
366,0593298942,0593298942,I Alone Can Fix It,Philip Rucker,Politics & Social Sciences,Politics & Government,USD,17.56,30,www.amazon.com,Kindle ,15.99,Audiobook ,0,Paperback ,25.99,4.7,10254,4478,ATVPDKIKX0DER,Vivé Liber Books LLC,12/21/2021
367,0545688868,9780545688864,I Am A Big Brother,Caroline Jayne Church,Children's Books,Growing Up & Facts of Life,USD,5,6.99,www.amazon.com,Kindle ,3.99,,NA,,NA,4.8,11985,759,ATVPDKIKX0DER,glenthebookseller,12/21/2021
368,0545688981,0545688981,I Am A Big Sister,Caroline Jayne Church,Children's Books,Growing Up & Facts of Life,USD,9.99,NA,www.amazon.com,Kindle ,3.99,,NA,,NA,4.8,12014,16816,,goodwill_ind_of_mid_tn,12/21/2021
369,0692927999,0692927999,I Am Confident Brave Beautiful,Hopscotch Girls,Children's Books,Growing Up & Facts of Life,USD,6.99,8.99,www.amazon.com,,NA,,NA,,NA,4.8,26812,11,ATVPDKIKX0DER,Amazon Warehouse,12/21/2021
370,1439177732,9781439177730,I Am Pilgrim,Terry Hayes,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,10.79,18,www.amazon.com,Kindle ,13.99,Audiobook ,0,Hardcover ,10.94,4.6,18995,38839,ATVPDKIKX0DER,Jenson Books Inc.,12/21/2021
371,1542046599,9781542046596,I Am Watching You,Teresa Driscoll,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,7.29,15.95,www.amazon.com,Kindle ,0,Audiobook ,0,MP3 CD ,16.99,4.4,32832,3065,ATVPDKIKX0DER,Amazon,12/21/2021
372,0812980026,9780812980028,I Know Why The Caged Bird Sings,Maya Angelou,Literature & Fiction,History & Criticism,USD,15.49,18,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,24,4.8,16235,27474,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
373,0062319787,0062319787,I Ll Be Gone In The Dark,Michelle McNamara,Biographies & Memoirs,Professionals & Academics,USD,23.46,27.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,11.22,4.7,12943,34153,AI52QYRZ75KGI,DuctTape LaneDuctTape Lane-OnTimeBooks-,12/21/2021
374,1680524267,1680524267,I Love You Daddy,Parragon Books,Children's Books,Growing Up & Facts of Life,USD,4.74,NA,www.amazon.com,Paperback ,15.53,Board book ,16.4,,NA,4.8,12299,3772,ATVPDKIKX0DER,Amazon,12/21/2021
375,1589255518,1589255518,I Love You To The Moon And Back,Amelia Hepworth,Children's Books,Growing Up & Facts of Life,USD,4.28,7.99,www.amazon.com,Hardcover ,7.99,,NA,,NA,4.9,45204,45,ATVPDKIKX0DER,Amazon,12/21/2021
376,0486787990,0486787990,I Need A New Butt,Dawn McMillan,Children's Books,Fiction,USD,5.47,8.99,www.amazon.com,Kindle ,5.2,Board book ,13.52,,NA,4.7,16689,637,ATVPDKIKX0DER,Amazon,12/21/2021
377,0062841742,0062841742,I Ve Loved You Since Forever,Hoda KotbSuzie Mason,Children's Books,Growing Up & Facts of Life,USD,14.52,18.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,15.99,4.8,19794,4194,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
378,0062841750,0062841750,I Ve Loved You Since Forever Board Book,Hoda KotbSuzie Mason,Children's Books,Growing Up & Facts of Life,USD,7.19,8.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,14.52,4.8,19794,41208,ATVPDKIKX0DER,saveherenow,12/21/2021
379,1943200106,1943200106,I Wrote A Book About You A Fun Fill In The Blank Book,M.H. Clark,Self-Help,Relationships,USD,13.46,14.95,www.amazon.com,,NA,,NA,,NA,4.7,11854,329,ATVPDKIKX0DER,Amazon,12/21/2021
380,1982101946,1982101946,Idiot,Laura Clery,Biographies & Memoirs,Arts & Literature,USD,14.49,25,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,12.55,4.8,13927,58324,ATVPDKIKX0DER,Nature Coast Sold LLC,12/21/2021
381,0374300216,0374300216,If Animals Kissed Good Night,Ann Whitford Paul,Children's Books,Growing Up & Facts of Life,USD,4.44,7.99,www.amazon.com,,NA,,NA,,NA,4.8,58744,43,ATVPDKIKX0DER,Amazon,12/21/2021
382,1982137975,1982137975,If It Bleeds,Stephen King,Literature & Fiction,Fiction,USD,13.57,30,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,13.7,4.7,21075,2923,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
383,1542005221,1542005221,If You Tell,Gregg Olsen,Biographies & Memoirs,True Crime,USD,20.95,24.95,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,11.98,4.4,43355,8245,ATVPDKIKX0DER,textgood,12/21/2021
384,0143130722,0143130722,Ikigai,Héctor GarcíaFrancesc Miralles,"Health, Fitness & Dieting",Aging,USD,12.99,22,www.amazon.com,Kindle ,9.99,Audiobook ,0,Audio CD ,20.99,4.6,19968,1479,ATVPDKIKX0DER,Amazon,12/21/2021
385,1982137444,1982137444,In Five Years,Rebecca Serle,Literature & Fiction,Fiction,USD,11.95,27,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,11.06,4.4,23125,2123,ATVPDKIKX0DER,Vivé Liber Books LLC,12/21/2021
386,B087Q1QNTL,,In Her Tracks,Robert Dugoni,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Library Binding ,38.95,Paperback ,11.99,4.6,14504,1686,,Amazon,12/21/2021
387,B07Y8HKVGJ,,In The Heart Of The Fire,Dean Koontz,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,,NA,,NA,4.4,11060,744,,Amazon,12/21/2021
388,B00B1VXVIU,,Inferno,"Dan Brown (Author), Paul Michael (Narrator), Random House Audio (Publisher) & 0 more",Literature & Fiction,Action & Adventure,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,9.25,Paperback ,5.94,4.2,33242,2442,,Amazon,12/21/2021
389,B08GTVH26H,,Infinite,"Brian Freeman (Author), Andrew Eiden (Narrator), Brilliance Audio (Publisher) & 0 more","Mystery, Thriller & Suspense",Mystery,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,9.45,Paperback ,8.99,4.3,13886,10678,,Amazon,12/21/2021
390,0812997794,9780812997798,Inner Engineering,Sadhguru,"Health, Fitness & Dieting",Alternative Medicine,USD,19.88,26,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,13.06,4.7,11245,11489,ATVPDKIKX0DER,Michael Raesler,12/21/2021
391,B01CIYURJE,,Instant Pot Electric Pressure Cooker Cookbook,Laurel Randolph,"Cookbooks, Food & Wine",Kitchen Appliances,USD,9.99,NA,www.amazon.com,Paperback ,8.97,Spiral-bound ,NA,,NA,4.4,11729,27405,,Amazon,12/21/2021
392,1727408403,1727408403,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,"Cookbooks, Food & Wine",Regional & International,USD,5.24,8.7,www.amazon.com,Kindle ,0,Spiral-bound ,21.4,,NA,4.4,12662,5965,ATVPDKIKX0DER,Amazon,12/21/2021
393,0062024051,0062024051,Insurgent,Veronica Roth,Teen & Young Adult,Fiction,USD,11.49,12.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,11.99,4.6,19489,20932,ATVPDKIKX0DER,Rye Berry Books,12/21/2021
